timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740548463370,792,HTTP Request,200,OK,1000RutaPorSegundo 1-57,text,true,,395,264,796,796,http://127.0.0.1:5001/api/entregas,792,0,1
1740548463404,761,HTTP Request,200,OK,1000RutaPorSegundo 1-90,text,true,,396,264,798,798,http://127.0.0.1:5001/api/entregas,761,0,1
1740548463367,809,HTTP Request,200,OK,1000RutaPorSegundo 1-54,text,true,,397,264,810,810,http://127.0.0.1:5001/api/entregas,809,0,0
1740548463355,828,HTTP Request,200,OK,1000RutaPorSegundo 1-40,text,true,,395,264,813,813,http://127.0.0.1:5001/api/entregas,827,0,0
1740548463386,813,HTTP Request,200,OK,1000RutaPorSegundo 1-71,text,true,,395,264,829,829,http://127.0.0.1:5001/api/entregas,813,0,1
1740548463388,826,HTTP Request,200,OK,1000RutaPorSegundo 1-74,text,true,,395,264,843,843,http://127.0.0.1:5001/api/entregas,826,0,1
1740548463367,865,HTTP Request,200,OK,1000RutaPorSegundo 1-53,text,true,,396,264,859,859,http://127.0.0.1:5001/api/entregas,864,0,0
1740548463393,850,HTTP Request,200,OK,1000RutaPorSegundo 1-75,text,true,,396,264,868,868,http://127.0.0.1:5001/api/entregas,850,0,1
1740548463375,874,HTTP Request,200,OK,1000RutaPorSegundo 1-60,text,true,,393,264,876,876,http://127.0.0.1:5001/api/entregas,874,0,1
1740548463383,867,HTTP Request,200,OK,1000RutaPorSegundo 1-69,text,true,,394,264,875,875,http://127.0.0.1:5001/api/entregas,867,0,1
1740548463396,861,HTTP Request,200,OK,1000RutaPorSegundo 1-82,text,true,,394,264,882,882,http://127.0.0.1:5001/api/entregas,861,0,1
1740548463392,868,HTTP Request,200,OK,1000RutaPorSegundo 1-78,text,true,,396,264,883,883,http://127.0.0.1:5001/api/entregas,868,0,1
1740548463362,961,HTTP Request,200,OK,1000RutaPorSegundo 1-49,text,true,,397,264,937,937,http://127.0.0.1:5001/api/entregas,961,0,1
1740548463395,940,HTTP Request,200,OK,1000RutaPorSegundo 1-80,text,true,,395,264,936,936,http://127.0.0.1:5001/api/entregas,940,0,0
1740548463391,947,HTTP Request,200,OK,1000RutaPorSegundo 1-77,text,true,,395,264,935,935,http://127.0.0.1:5001/api/entregas,947,0,1
1740548463378,964,HTTP Request,200,OK,1000RutaPorSegundo 1-62,text,true,,391,264,934,934,http://127.0.0.1:5001/api/entregas,964,0,1
1740548463413,940,HTTP Request,200,OK,1000RutaPorSegundo 1-96,text,true,,395,264,933,933,http://127.0.0.1:5001/api/entregas,940,0,2
1740548463405,968,HTTP Request,200,OK,1000RutaPorSegundo 1-91,text,true,,394,264,932,932,http://127.0.0.1:5001/api/entregas,968,0,1
1740548463423,956,HTTP Request,200,OK,1000RutaPorSegundo 1-110,text,true,,393,264,931,931,http://127.0.0.1:5001/api/entregas,956,0,1
1740548463490,898,HTTP Request,200,OK,1000RutaPorSegundo 1-174,text,true,,394,264,930,930,http://127.0.0.1:5001/api/entregas,898,0,3
1740548463435,960,HTTP Request,200,OK,1000RutaPorSegundo 1-121,text,true,,394,264,929,929,http://127.0.0.1:5001/api/entregas,960,0,2
1740548463420,981,HTTP Request,200,OK,1000RutaPorSegundo 1-104,text,true,,397,264,928,928,http://127.0.0.1:5001/api/entregas,981,0,1
1740548463381,1025,HTTP Request,200,OK,1000RutaPorSegundo 1-67,text,true,,395,264,927,927,http://127.0.0.1:5001/api/entregas,1025,0,1
1740548463396,1021,HTTP Request,200,OK,1000RutaPorSegundo 1-76,text,true,,395,264,926,926,http://127.0.0.1:5001/api/entregas,1020,0,1
1740548463432,993,HTTP Request,200,OK,1000RutaPorSegundo 1-117,text,true,,395,264,925,925,http://127.0.0.1:5001/api/entregas,993,0,1
1740548463453,1003,HTTP Request,200,OK,1000RutaPorSegundo 1-140,text,true,,396,264,924,924,http://127.0.0.1:5001/api/entregas,1003,0,2
1740548463377,1083,HTTP Request,200,OK,1000RutaPorSegundo 1-61,text,true,,394,264,923,923,http://127.0.0.1:5001/api/entregas,1082,0,1
1740548463414,1059,HTTP Request,200,OK,1000RutaPorSegundo 1-101,text,true,,397,264,922,922,http://127.0.0.1:5001/api/entregas,1059,0,0
1740548463397,1079,HTTP Request,200,OK,1000RutaPorSegundo 1-84,text,true,,397,264,921,921,http://127.0.0.1:5001/api/entregas,1079,0,1
1740548463383,1101,HTTP Request,200,OK,1000RutaPorSegundo 1-66,text,true,,397,264,920,920,http://127.0.0.1:5001/api/entregas,1101,0,1
